StartDate,Ridership,DayType
2013/2/15,5358,Non_Holiday
2013/2/16,3239,Non_Holiday
2013/2/17,2508,Non_Holiday
2013/2/18,3361,Holiday
2013/2/19,3960,Non_Holiday
2013/2/20,4383,Non_Holiday
2013/2/21,4147,Non_Holiday
2013/2/22,3562,Non_Holiday
2013/2/23,2575,Non_Holiday
2013/2/24,4378,Non_Holiday
2013/2/25,5002,Non_Holiday
2013/2/26,2784,Non_Holiday
2013/2/27,5440,Non_Holiday
2013/2/28,5128,Non_Holiday
2013/3/1,4941,Non_Holiday
2013/3/2,3741,Non_Holiday
2013/3/3,3095,Non_Holiday
2013/3/4,4454,Non_Holiday
2013/3/5,5217,Non_Holiday
2013/3/6,1136,Non_Holiday
2013/3/7,5043,Non_Holiday
2013/3/8,4870,Non_Holiday
2013/3/9,6835,Non_Holiday
2013/3/10,6829,Non_Holiday
2013/3/11,6087,Non_Holiday
2013/3/12,4289,Non_Holiday
2013/3/13,5742,Non_Holiday
2013/3/14,4881,Non_Holiday
2013/3/15,6384,Non_Holiday
2013/3/16,6247,Non_Holiday
2013/3/17,3984,Non_Holiday
2013/3/18,2768,Non_Holiday
2013/3/19,6001,Non_Holiday
2013/3/20,5887,Non_Holiday
2013/3/21,4541,Non_Holiday
2013/3/22,5452,Non_Holiday
2013/3/23,6542,Non_Holiday
2013/3/24,3888,Non_Holiday
2013/3/25,1933,Non_Holiday
2013/3/26,5627,Non_Holiday
2013/3/27,5856,Non_Holiday
2013/3/28,5640,Non_Holiday
2013/3/29,7443,Non_Holiday
2013/3/30,9664,Non_Holiday
2013/3/31,3821,Non_Holiday
2013/4/1,6420,Non_Holiday
2013/4/2,5946,Non_Holiday
2013/4/3,6287,Non_Holiday
2013/4/4,5872,Non_Holiday
2013/4/5,7679,Non_Holiday
2013/4/6,9346,Non_Holiday
2013/4/7,9830,Non_Holiday
2013/4/8,8550,Non_Holiday
2013/4/9,9838,Non_Holiday
2013/4/10,9639,Non_Holiday
2013/4/11,9166,Non_Holiday
2013/4/12,6064,Non_Holiday
2013/4/13,11369,Holiday
2013/4/14,9695,Non_Holiday
2013/4/15,6979,Non_Holiday
2013/4/16,8315,Non_Holiday
2013/4/17,8563,Non_Holiday
2013/4/18,7761,Non_Holiday
2013/4/19,6178,Non_Holiday
2013/4/20,8882,Non_Holiday
2013/4/21,7401,Non_Holiday
2013/4/22,6794,Non_Holiday
2013/4/23,7509,Non_Holiday
2013/4/24,8552,Non_Holiday
2013/4/25,8332,Non_Holiday
2013/4/26,9074,Non_Holiday
2013/4/27,10904,Non_Holiday
2013/4/28,7921,Non_Holiday
2013/4/29,4333,Non_Holiday
2013/4/30,5405,Non_Holiday
2013/5/1,8691,Non_Holiday
2013/5/2,8592,Non_Holiday
2013/5/3,8741,Non_Holiday
2013/5/4,9586,Non_Holiday
2013/5/5,8080,Non_Holiday
2013/5/6,6565,Non_Holiday
2013/5/7,4462,Non_Holiday
2013/5/8,6669,Non_Holiday
2013/5/9,7870,Non_Holiday
2013/5/10,8957,Non_Holiday
2013/5/11,6531,Non_Holiday
2013/5/12,8103,Non_Holiday
2013/5/13,7441,Non_Holiday
2013/5/14,8122,Non_Holiday
2013/5/15,8826,Non_Holiday
2013/5/16,8971,Non_Holiday
2013/5/17,10155,Non_Holiday
2013/5/18,6405,Non_Holiday
2013/5/19,6734,Non_Holiday
2013/5/20,8454,Non_Holiday
2013/5/21,9103,Non_Holiday
2013/5/22,8987,Non_Holiday
2013/5/23,8136,Non_Holiday
2013/5/24,6698,Non_Holiday
2013/5/25,8039,Non_Holiday
2013/5/26,9960,Non_Holiday
2013/5/27,9067,Holiday
2013/5/28,7605,Non_Holiday
2013/5/29,9357,Non_Holiday
2013/5/30,8825,Non_Holiday
2013/5/31,9190,Non_Holiday
2013/6/1,9568,Non_Holiday
2013/6/2,7746,Non_Holiday
2013/6/3,7475,Non_Holiday
2013/6/4,10032,Non_Holiday
2013/6/5,10075,Non_Holiday
2013/6/6,6925,Non_Holiday
2013/6/7,2509,Non_Holiday
2013/6/8,9863,Non_Holiday
2013/6/9,9341,Non_Holiday
2013/6/10,4429,Non_Holiday
2013/6/11,9271,Non_Holiday
2013/6/12,9269,Non_Holiday
2013/6/13,7340,Non_Holiday
2013/6/14,9900,Non_Holiday
2013/6/15,10546,Non_Holiday
2013/6/16,8816,Non_Holiday
2013/6/17,8703,Non_Holiday
2013/6/18,7208,Non_Holiday
2013/6/19,10136,Non_Holiday
2013/6/20,10267,Non_Holiday
2013/6/21,10422,Non_Holiday
2013/6/22,10913,Non_Holiday
2013/6/23,7276,Non_Holiday
2013/6/24,8134,Non_Holiday
2013/6/25,9276,Non_Holiday
2013/6/26,8611,Non_Holiday
2013/6/27,8889,Non_Holiday
2013/6/28,6377,Non_Holiday
2013/6/29,10620,Non_Holiday
2013/6/30,7181,Non_Holiday
2013/7/1,7944,Non_Holiday
2013/7/2,7953,Non_Holiday
2013/7/3,7818,Non_Holiday
2013/7/4,10832,Holiday
2013/7/5,10652,Non_Holiday
2013/7/6,8981,Non_Holiday
2013/7/7,6949,Non_Holiday
2013/7/8,8172,Non_Holiday
2013/7/9,8848,Non_Holiday
2013/7/10,8209,Non_Holiday
2013/7/11,8942,Non_Holiday
2013/7/12,5792,Non_Holiday
2013/7/13,9372,Non_Holiday
2013/7/14,8497,Non_Holiday
2013/7/15,8108,Non_Holiday
2013/7/16,8515,Non_Holiday
2013/7/17,8720,Non_Holiday
2013/7/18,7902,Non_Holiday
2013/7/19,8087,Non_Holiday
2013/7/20,8706,Non_Holiday
2013/7/21,8538,Non_Holiday
2013/7/22,8796,Non_Holiday
2013/7/23,9335,Non_Holiday
2013/7/24,9856,Non_Holiday
2013/7/25,10228,Non_Holiday
2013/7/26,10370,Non_Holiday
2013/7/27,8474,Non_Holiday
2013/7/28,8242,Non_Holiday
2013/7/29,9328,Non_Holiday
2013/7/30,9980,Non_Holiday
2013/7/31,8773,Non_Holiday
2013/8/1,7844,Non_Holiday
2013/8/2,9940,Non_Holiday
2013/8/3,8532,Non_Holiday
2013/8/4,10511,Non_Holiday
2013/8/5,10162,Non_Holiday
2013/8/6,8469,Non_Holiday
2013/8/7,9827,Non_Holiday
2013/8/8,8972,Non_Holiday
2013/8/9,9545,Non_Holiday
2013/8/10,10162,Non_Holiday
2013/8/11,9596,Non_Holiday
2013/8/12,9613,Non_Holiday
2013/8/13,8395,Non_Holiday
2013/8/14,10497,Non_Holiday
2013/8/15,10800,Non_Holiday
2013/8/16,10889,Non_Holiday
2013/8/17,11168,Non_Holiday
2013/8/18,5835,Non_Holiday
2013/8/19,9066,Non_Holiday
2013/8/20,9692,Non_Holiday
2013/8/21,9241,Non_Holiday
2013/8/22,9650,Non_Holiday
2013/8/23,7699,Non_Holiday
2013/8/24,10990,Non_Holiday
2013/8/25,9584,Non_Holiday
2013/8/26,9385,Non_Holiday
2013/8/27,9622,Non_Holiday
2013/8/28,7735,Non_Holiday
2013/8/29,9435,Non_Holiday
2013/8/30,9748,Non_Holiday
2013/8/31,9479,Non_Holiday
2013/9/1,9300,Non_Holiday
2013/9/2,8122,Holiday
2013/9/3,8944,Non_Holiday
2013/9/4,9826,Non_Holiday
2013/9/5,10007,Non_Holiday
2013/9/6,10258,Non_Holiday
2013/9/7,10236,Non_Holiday
2013/9/8,9516,Non_Holiday
2013/9/9,9141,Non_Holiday
2013/9/10,9570,Non_Holiday
2013/9/11,9267,Non_Holiday
2013/9/12,7079,Non_Holiday
2013/9/13,10056,Non_Holiday
2013/9/14,11269,Non_Holiday
2013/9/15,9855,Non_Holiday
2013/9/16,8359,Non_Holiday
2013/9/17,9968,Non_Holiday
2013/9/18,10059,Non_Holiday
2013/9/19,10461,Non_Holiday
2013/9/20,10676,Non_Holiday
2013/9/21,6919,Non_Holiday
2013/9/22,9442,Non_Holiday
2013/9/23,9067,Non_Holiday
2013/9/24,9606,Non_Holiday
2013/9/25,9615,Non_Holiday
2013/9/26,9893,Non_Holiday
2013/9/27,9989,Non_Holiday
2013/9/28,10190,Non_Holiday
2013/9/29,9365,Non_Holiday
2013/9/30,9132,Non_Holiday
2013/10/1,10358,Non_Holiday
2013/10/2,10385,Non_Holiday
2013/10/3,10157,Non_Holiday
2013/10/4,10263,Non_Holiday
2013/10/5,10586,Non_Holiday
2013/10/6,9776,Non_Holiday
2013/10/7,5880,Non_Holiday
2013/10/8,9944,Non_Holiday
2013/10/9,6438,Non_Holiday
2013/10/10,2532,Non_Holiday
2013/10/11,1800,Non_Holiday
2013/10/12,5261,Non_Holiday
2013/10/13,6027,Non_Holiday
2013/10/14,8940,Holiday
2013/10/15,9381,Non_Holiday
2013/10/16,9729,Non_Holiday
2013/10/17,9548,Non_Holiday
2013/10/18,10373,Non_Holiday
2013/10/19,9415,Non_Holiday
2013/10/20,8594,Non_Holiday
2013/10/21,9056,Non_Holiday
2013/10/22,9074,Non_Holiday
2013/10/23,7970,Non_Holiday
2013/10/24,7897,Non_Holiday
2013/10/25,7953,Non_Holiday
2013/10/26,7983,Non_Holiday
2013/10/27,8022,Non_Holiday
2013/10/28,8603,Non_Holiday
2013/10/29,9134,Non_Holiday
2013/10/30,8144,Non_Holiday
2013/10/31,8429,Non_Holiday
2013/11/1,8180,Non_Holiday
2013/11/2,9490,Non_Holiday
2013/11/3,7735,Non_Holiday
2013/11/4,6954,Non_Holiday
2013/11/5,8223,Non_Holiday
2013/11/6,8877,Non_Holiday
2013/11/7,8065,Non_Holiday
2013/11/8,7588,Non_Holiday
2013/11/9,7618,Non_Holiday
2013/11/10,7260,Non_Holiday
2013/11/11,7264,Holiday
2013/11/12,6162,Non_Holiday
2013/11/13,6544,Non_Holiday
2013/11/14,7359,Non_Holiday
2013/11/15,7754,Non_Holiday
2013/11/16,6891,Non_Holiday
2013/11/17,7025,Non_Holiday
2013/11/18,8350,Non_Holiday
2013/11/19,7522,Non_Holiday
2013/11/20,7409,Non_Holiday
2013/11/21,7588,Non_Holiday
2013/11/22,8230,Non_Holiday
2013/11/23,6180,Non_Holiday
2013/11/24,3227,Non_Holiday
2013/11/25,5360,Non_Holiday
2013/11/26,1901,Non_Holiday
2013/11/27,2264,Non_Holiday
2013/11/28,1603,Holiday
2013/11/29,2956,Non_Holiday
2013/11/30,3042,Non_Holiday
2013/12/1,3727,Non_Holiday
2013/12/2,6385,Non_Holiday
2013/12/3,7523,Non_Holiday
2013/12/4,7674,Non_Holiday
2013/12/5,8243,Non_Holiday
2013/12/6,2976,Non_Holiday
2013/12/7,4931,Non_Holiday
2013/12/8,1376,Non_Holiday
2013/12/9,3473,Non_Holiday
2013/12/10,2724,Non_Holiday
2013/12/11,5530,Non_Holiday
2013/12/12,5133,Non_Holiday
2013/12/13,5686,Non_Holiday
2013/12/14,2828,Non_Holiday
2013/12/15,4354,Non_Holiday
2013/12/16,5669,Non_Holiday
2013/12/17,5407,Non_Holiday
2013/12/18,5840,Non_Holiday
2013/12/19,6716,Non_Holiday
2013/12/20,6575,Non_Holiday
2013/12/21,6495,Non_Holiday
2013/12/22,2849,Non_Holiday
2013/12/23,2031,Non_Holiday
2013/12/24,2369,Non_Holiday
2013/12/25,1012,Holiday
2013/12/26,2469,Non_Holiday
2013/12/27,3619,Non_Holiday
2013/12/28,4450,Non_Holiday
2013/12/29,1460,Non_Holiday
2013/12/30,4400,Non_Holiday
2013/12/31,4166,Non_Holiday
2014/1/1,3041,Holiday
2014/1/2,3356,Non_Holiday
2014/1/3,1634,Non_Holiday
2014/1/4,2281,Non_Holiday
2014/1/5,2080,Non_Holiday
2014/1/6,3553,Non_Holiday
2014/1/7,2330,Non_Holiday
2014/1/8,3976,Non_Holiday
2014/1/9,4992,Non_Holiday
2014/1/10,1861,Non_Holiday
2014/1/11,1984,Non_Holiday
2014/1/12,5467,Non_Holiday
2014/1/13,6919,Non_Holiday
2014/1/14,5126,Non_Holiday
2014/1/15,6510,Non_Holiday
2014/1/16,6067,Non_Holiday
2014/1/17,6185,Non_Holiday
2014/1/18,3352,Non_Holiday
2014/1/19,4145,Non_Holiday
2014/1/20,5368,Holiday
2014/1/21,1766,Non_Holiday
2014/1/22,1463,Non_Holiday
2014/1/23,2450,Non_Holiday
2014/1/24,2651,Non_Holiday
2014/1/25,2293,Non_Holiday
2014/1/26,2588,Non_Holiday
2014/1/27,4535,Non_Holiday
2014/1/28,3160,Non_Holiday
2014/1/29,3185,Non_Holiday
2014/1/30,4209,Non_Holiday
2014/1/31,5479,Non_Holiday
2014/2/1,5409,Non_Holiday
2014/2/2,5471,Non_Holiday
2014/2/3,2493,Non_Holiday
2014/2/4,5226,Non_Holiday
2014/2/5,3800,Non_Holiday
2014/2/6,5243,Non_Holiday
2014/2/7,5447,Non_Holiday
2014/2/8,4079,Non_Holiday
2014/2/9,3146,Non_Holiday
2014/2/10,4482,Non_Holiday
2014/2/11,4783,Non_Holiday
2014/2/12,3987,Non_Holiday
2014/2/13,56,Non_Holiday
2014/2/14,1949,Non_Holiday
2014/2/15,1781,Non_Holiday
2014/2/16,2876,Non_Holiday
2014/2/17,3349,Holiday
2014/2/18,5154,Non_Holiday
2014/2/19,5682,Non_Holiday
2014/2/20,6631,Non_Holiday
2014/2/21,5844,Non_Holiday
2014/2/22,7896,Non_Holiday
2014/2/23,6152,Non_Holiday
2014/2/24,5459,Non_Holiday
2014/2/25,4595,Non_Holiday
2014/2/26,3958,Non_Holiday
2014/2/27,4940,Non_Holiday
2014/2/28,4143,Non_Holiday
2014/3/1,4604,Non_Holiday
2014/3/2,3531,Non_Holiday
2014/3/3,429,Non_Holiday
2014/3/4,2279,Non_Holiday
2014/3/5,4554,Non_Holiday
2014/3/6,4875,Non_Holiday
2014/3/7,5114,Non_Holiday
2014/3/8,8494,Non_Holiday
2014/3/9,5979,Non_Holiday
2014/3/10,6831,Non_Holiday
2014/3/11,8446,Non_Holiday
2014/3/12,6288,Non_Holiday
2014/3/13,4022,Non_Holiday
2014/3/14,7035,Non_Holiday
2014/3/15,10471,Non_Holiday
2014/3/16,4871,Non_Holiday
2014/3/17,1296,Non_Holiday
2014/3/18,4707,Non_Holiday
2014/3/19,3791,Non_Holiday
2014/3/20,7602,Non_Holiday
2014/3/21,7757,Non_Holiday
2014/3/22,10969,Non_Holiday
2014/3/23,5364,Non_Holiday
2014/3/24,5435,Non_Holiday
2014/3/25,3119,Non_Holiday
2014/3/26,4980,Non_Holiday
2014/3/27,6512,Non_Holiday
2014/3/28,6741,Non_Holiday
2014/3/29,2298,Non_Holiday
2014/3/30,906,Non_Holiday
2014/3/31,8268,Non_Holiday
2014/4/1,9476,Non_Holiday
2014/4/2,8987,Non_Holiday
2014/4/3,9188,Non_Holiday
2014/4/4,8972,Non_Holiday
2014/4/5,10841,Non_Holiday
2014/4/6,9932,Non_Holiday
2014/4/7,2842,Non_Holiday
2014/4/8,8957,Non_Holiday
2014/4/9,9993,Non_Holiday
2014/4/10,11355,Non_Holiday
2014/4/11,11539,Non_Holiday
2014/4/12,15755,Non_Holiday
2014/4/13,14578,Non_Holiday
2014/4/14,10724,Holiday
2014/4/15,1842,Non_Holiday
2014/4/16,7851,Non_Holiday
2014/4/17,8713,Non_Holiday
2014/4/18,9428,Non_Holiday
2014/4/19,12024,Non_Holiday
2014/4/20,9627,Non_Holiday
2014/4/21,9750,Non_Holiday
2014/4/22,9205,Non_Holiday
2014/4/23,9029,Non_Holiday
2014/4/24,9985,Non_Holiday
2014/4/25,7658,Non_Holiday
2014/4/26,11627,Non_Holiday
2014/4/27,11161,Non_Holiday
2014/4/28,6487,Non_Holiday
2014/4/29,3148,Non_Holiday
2014/4/30,1816,Non_Holiday
2014/5/1,9690,Non_Holiday
2014/5/2,10449,Non_Holiday
2014/5/3,11302,Non_Holiday
2014/5/4,10642,Non_Holiday
2014/5/5,8169,Non_Holiday
2014/5/6,10530,Non_Holiday
2014/5/7,8649,Non_Holiday
2014/5/8,10523,Non_Holiday
2014/5/9,10539,Non_Holiday
2014/5/10,8329,Non_Holiday
2014/5/11,11092,Non_Holiday
2014/5/12,9516,Non_Holiday
2014/5/13,10046,Non_Holiday
2014/5/14,9815,Non_Holiday
2014/5/15,9487,Non_Holiday
2014/5/16,8117,Non_Holiday
2014/5/17,11334,Non_Holiday
2014/5/18,10328,Non_Holiday
2014/5/19,10534,Non_Holiday
2014/5/20,10956,Non_Holiday
2014/5/21,8601,Non_Holiday
2014/5/22,10450,Non_Holiday
2014/5/23,10532,Non_Holiday
2014/5/24,10644,Non_Holiday
2014/5/25,12206,Non_Holiday
2014/5/26,10809,Holiday
2014/5/27,8327,Non_Holiday
2014/5/28,10030,Non_Holiday
2014/5/29,5366,Non_Holiday
2014/5/30,10930,Non_Holiday
2014/5/31,12209,Non_Holiday
2014/6/1,11075,Non_Holiday
2014/6/2,10466,Non_Holiday
2014/6/3,10519,Non_Holiday
2014/6/4,10275,Non_Holiday
2014/6/5,10854,Non_Holiday
2014/6/6,11956,Non_Holiday
2014/6/7,12002,Non_Holiday
2014/6/8,10740,Non_Holiday
2014/6/9,10623,Non_Holiday
2014/6/10,9619,Non_Holiday
2014/6/11,8734,Non_Holiday
2014/6/12,9314,Non_Holiday
2014/6/13,9590,Non_Holiday
2014/6/14,12046,Non_Holiday
2014/6/15,11187,Non_Holiday
2014/6/16,10624,Non_Holiday
2014/6/17,10623,Non_Holiday
2014/6/18,10106,Non_Holiday
2014/6/19,10570,Non_Holiday
2014/6/20,11780,Non_Holiday
2014/6/21,9939,Non_Holiday
2014/6/22,10948,Non_Holiday
2014/6/23,10984,Non_Holiday
2014/6/24,11301,Non_Holiday
2014/6/25,10311,Non_Holiday
2014/6/26,11087,Non_Holiday
2014/6/27,10749,Non_Holiday
2014/6/28,10974,Non_Holiday
2014/6/29,10934,Non_Holiday
2014/6/30,10593,Non_Holiday
2014/7/1,10600,Non_Holiday
2014/7/2,9699,Non_Holiday
2014/7/3,8696,Non_Holiday
2014/7/4,12024,Holiday
2014/7/5,12927,Non_Holiday
2014/7/6,11033,Non_Holiday
2014/7/7,10165,Non_Holiday
2014/7/8,8629,Non_Holiday
2014/7/9,8900,Non_Holiday
2014/7/10,8800,Non_Holiday
2014/7/11,11346,Non_Holiday
2014/7/12,11611,Non_Holiday
2014/7/13,9434,Non_Holiday
2014/7/14,8610,Non_Holiday
2014/7/15,7929,Non_Holiday
2014/7/16,11425,Non_Holiday
2014/7/17,11709,Non_Holiday
2014/7/18,11784,Non_Holiday
2014/7/19,11898,Non_Holiday
2014/7/20,10933,Non_Holiday
2014/7/21,11127,Non_Holiday
2014/7/22,11307,Non_Holiday
2014/7/23,10315,Non_Holiday
2014/7/24,10803,Non_Holiday
2014/7/25,12421,Non_Holiday
2014/7/26,12118,Non_Holiday
2014/7/27,10089,Non_Holiday
2014/7/28,10774,Non_Holiday
2014/7/29,11444,Non_Holiday
2014/7/30,11501,Non_Holiday
2014/7/31,11106,Non_Holiday
2014/8/1,9974,Non_Holiday
2014/8/2,10919,Non_Holiday
2014/8/3,9919,Non_Holiday
2014/8/4,10999,Non_Holiday
2014/8/5,10828,Non_Holiday
2014/8/6,11109,Non_Holiday
2014/8/7,11175,Non_Holiday
2014/8/8,11371,Non_Holiday
2014/8/9,10457,Non_Holiday
2014/8/10,10782,Non_Holiday
2014/8/11,9687,Non_Holiday
2014/8/12,6030,Non_Holiday
2014/8/13,11019,Non_Holiday
2014/8/14,11131,Non_Holiday
2014/8/15,12048,Non_Holiday
2014/8/16,12360,Non_Holiday
2014/8/17,10681,Non_Holiday
2014/8/18,10842,Non_Holiday
2014/8/19,10646,Non_Holiday
2014/8/20,9256,Non_Holiday
2014/8/21,9850,Non_Holiday
2014/8/22,10354,Non_Holiday
2014/8/23,6513,Non_Holiday
2014/8/24,10933,Non_Holiday
2014/8/25,10860,Non_Holiday
2014/8/26,10988,Non_Holiday
2014/8/27,11248,Non_Holiday
2014/8/28,11171,Non_Holiday
2014/8/29,11733,Non_Holiday
2014/8/30,10309,Non_Holiday
2014/8/31,9026,Non_Holiday
2014/9/1,8405,Holiday
2014/9/2,8717,Non_Holiday
2014/9/3,10544,Non_Holiday
2014/9/4,10929,Non_Holiday
2014/9/5,11109,Non_Holiday
2014/9/6,9436,Non_Holiday
2014/9/7,11365,Non_Holiday
2014/9/8,10493,Non_Holiday
2014/9/9,11090,Non_Holiday
2014/9/10,11371,Non_Holiday
2014/9/11,11108,Non_Holiday
2014/9/12,12283,Non_Holiday
2014/9/13,8302,Non_Holiday
2014/9/14,12051,Non_Holiday
2014/9/15,11477,Non_Holiday
2014/9/16,12262,Non_Holiday
2014/9/17,11764,Non_Holiday
2014/9/18,11627,Non_Holiday
2014/9/19,11972,Non_Holiday
2014/9/20,12835,Non_Holiday
2014/9/21,10868,Non_Holiday
2014/9/22,11140,Non_Holiday
2014/9/23,11730,Non_Holiday
2014/9/24,9397,Non_Holiday
2014/9/25,6717,Non_Holiday
2014/9/26,12287,Non_Holiday
2014/9/27,12781,Non_Holiday
2014/9/28,11034,Non_Holiday
2014/9/29,10739,Non_Holiday
2014/9/30,11764,Non_Holiday
2014/10/1,10657,Non_Holiday
2014/10/2,11834,Non_Holiday
2014/10/3,11047,Non_Holiday
2014/10/4,10754,Non_Holiday
2014/10/5,9763,Non_Holiday
2014/10/6,10761,Non_Holiday
2014/10/7,9581,Non_Holiday
2014/10/8,11365,Non_Holiday
2014/10/9,11356,Non_Holiday
2014/10/10,8243,Non_Holiday
2014/10/11,5774,Non_Holiday
2014/10/12,9527,Non_Holiday
2014/10/13,6695,Holiday
2014/10/14,11020,Non_Holiday
2014/10/15,6157,Non_Holiday
2014/10/16,10182,Non_Holiday
2014/10/17,12074,Non_Holiday
2014/10/18,10940,Non_Holiday
2014/10/19,8221,Non_Holiday
2014/10/20,9532,Non_Holiday
2014/10/21,7565,Non_Holiday
2014/10/22,4444,Non_Holiday
2014/10/23,9848,Non_Holiday
2014/10/24,10563,Non_Holiday
2014/10/25,11335,Non_Holiday
2014/10/26,10358,Non_Holiday
2014/10/27,10622,Non_Holiday
2014/10/28,11707,Non_Holiday
2014/10/29,9506,Non_Holiday
2014/10/30,10147,Non_Holiday
2014/10/31,9666,Non_Holiday
2014/11/1,6130,Non_Holiday
2014/11/2,5698,Non_Holiday
2014/11/3,8661,Non_Holiday
2014/11/4,9921,Non_Holiday
2014/11/5,9241,Non_Holiday
2014/11/6,7390,Non_Holiday
2014/11/7,8782,Non_Holiday
2014/11/8,7652,Non_Holiday
2014/11/9,7942,Non_Holiday
2014/11/10,9408,Non_Holiday
2014/11/11,10891,Holiday
2014/11/12,9629,Non_Holiday
2014/11/13,7193,Non_Holiday
2014/11/14,7077,Non_Holiday
2014/11/15,6016,Non_Holiday
2014/11/16,4783,Non_Holiday
2014/11/17,4133,Non_Holiday
2014/11/18,5571,Non_Holiday
2014/11/19,6037,Non_Holiday
2014/11/20,7297,Non_Holiday
2014/11/21,6413,Non_Holiday
2014/11/22,5627,Non_Holiday
2014/11/23,5647,Non_Holiday
2014/11/24,9270,Non_Holiday
2014/11/25,8204,Non_Holiday
2014/11/26,1447,Non_Holiday
2014/11/27,1871,Holiday
2014/11/28,2647,Non_Holiday
2014/11/29,3696,Non_Holiday
2014/11/30,5024,Non_Holiday
2014/12/1,6382,Non_Holiday
2014/12/2,2682,Non_Holiday
2014/12/3,6947,Non_Holiday
2014/12/4,7391,Non_Holiday
2014/12/5,6033,Non_Holiday
2014/12/6,2704,Non_Holiday
2014/12/7,5314,Non_Holiday
2014/12/8,6072,Non_Holiday
2014/12/9,3320,Non_Holiday
2014/12/10,6749,Non_Holiday
2014/12/11,6377,Non_Holiday
2014/12/12,6833,Non_Holiday
2014/12/13,5679,Non_Holiday
2014/12/14,5311,Non_Holiday
2014/12/15,7707,Non_Holiday
2014/12/16,6008,Non_Holiday
2014/12/17,7434,Non_Holiday
2014/12/18,6370,Non_Holiday
2014/12/19,5918,Non_Holiday
2014/12/20,3889,Non_Holiday
2014/12/21,3619,Non_Holiday
2014/12/22,3001,Non_Holiday
2014/12/23,3755,Non_Holiday
2014/12/24,1224,Non_Holiday
2014/12/25,1662,Holiday
2014/12/26,2948,Non_Holiday
2014/12/27,4219,Non_Holiday
2014/12/28,2888,Non_Holiday
2014/12/29,5188,Non_Holiday
2014/12/30,5343,Non_Holiday
2014/12/31,4254,Non_Holiday
2015/1/1,2611,Holiday
2015/1/2,5155,Non_Holiday
2015/1/3,1718,Non_Holiday
2015/1/4,3711,Non_Holiday
2015/1/5,5262,Non_Holiday
2015/1/6,2086,Non_Holiday
2015/1/7,3063,Non_Holiday
2015/1/8,2976,Non_Holiday
2015/1/9,4237,Non_Holiday
2015/1/10,2694,Non_Holiday
2015/1/11,3486,Non_Holiday
2015/1/12,2168,Non_Holiday
2015/1/13,5520,Non_Holiday
2015/1/14,4598,Non_Holiday
2015/1/15,5812,Non_Holiday
2015/1/16,5729,Non_Holiday
2015/1/17,4265,Non_Holiday
2015/1/18,2548,Non_Holiday
2015/1/19,4687,Holiday
2015/1/20,6316,Non_Holiday
2015/1/21,5402,Non_Holiday
2015/1/22,6424,Non_Holiday
2015/1/23,4774,Non_Holiday
2015/1/24,3504,Non_Holiday
2015/1/25,5210,Non_Holiday
2015/1/26,2448,Non_Holiday
2015/1/27,4102,Non_Holiday
2015/1/28,5131,Non_Holiday
2015/1/29,4679,Non_Holiday
2015/1/30,4905,Non_Holiday
2015/1/31,3371,Non_Holiday
2015/2/1,3621,Non_Holiday
2015/2/2,3911,Non_Holiday
2015/2/3,5162,Non_Holiday
2015/2/4,6138,Non_Holiday
2015/2/5,5076,Non_Holiday
2015/2/6,5006,Non_Holiday
2015/2/7,5036,Non_Holiday
2015/2/8,6829,Non_Holiday
2015/2/9,5017,Non_Holiday
2015/2/10,5768,Non_Holiday
2015/2/11,6708,Non_Holiday
2015/2/12,5509,Non_Holiday
2015/2/13,4078,Non_Holiday
2015/2/14,3004,Non_Holiday
2015/2/15,1055,Holiday
2015/2/16,1335,Non_Holiday
2015/2/17,1198,Non_Holiday
2015/2/18,3183,Non_Holiday
2015/2/19,2720,Non_Holiday
2015/2/20,2517,Non_Holiday
2015/2/21,758,Non_Holiday
2015/2/22,2021,Non_Holiday
2015/2/23,3655,Non_Holiday
2015/2/24,3921,Non_Holiday
2015/2/25,5016,Non_Holiday
2015/2/26,3531,Non_Holiday
2015/2/27,4699,Non_Holiday
2015/2/28,3294,Non_Holiday
2015/3/1,802,Non_Holiday
2015/3/2,4118,Non_Holiday
2015/3/3,3884,Non_Holiday
2015/3/4,4187,Non_Holiday
2015/3/5,560,Non_Holiday
2015/3/6,1987,Non_Holiday
2015/3/7,3271,Non_Holiday
2015/3/8,5529,Non_Holiday
2015/3/9,8175,Non_Holiday
2015/3/10,4015,Non_Holiday
2015/3/11,7909,Non_Holiday
2015/3/12,9215,Non_Holiday
2015/3/13,8084,Non_Holiday
2015/3/14,3669,Non_Holiday
2015/3/15,6668,Non_Holiday
2015/3/16,9022,Non_Holiday
2015/3/17,9246,Non_Holiday
2015/3/18,7527,Non_Holiday
2015/3/19,8202,Non_Holiday
2015/3/20,2956,Non_Holiday
2015/3/21,9436,Non_Holiday
2015/3/22,8233,Non_Holiday
2015/3/23,8134,Non_Holiday
2015/3/24,7875,Non_Holiday
2015/3/25,7553,Non_Holiday
2015/3/26,8778,Non_Holiday
2015/3/27,6141,Non_Holiday
2015/3/28,4676,Non_Holiday
2015/3/29,5861,Non_Holiday
2015/3/30,9196,Non_Holiday
2015/3/31,8198,Non_Holiday
2015/4/1,9874,Non_Holiday
2015/4/2,11273,Non_Holiday
2015/4/3,6425,Non_Holiday
2015/4/4,10433,Non_Holiday
2015/4/5,10181,Non_Holiday
2015/4/6,12638,Non_Holiday
